,SUBJECT_21
training duration,1759.7999193668363
,train,valid,test
WALKING_DOWNSTAIRS,36.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SITTING,167.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
STANDING,187.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAYING,75.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0
STAND_TO_SIT,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
SIT_TO_STAND,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIT_TO_LIE,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
LIE_TO_SIT,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
STAND_TO_LIE,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0
LIE_TO_STAND,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
confusion_matrix_test
,WALKING,WALKING_UPSTAIRS,WALKING_DOWNSTAIRS,SITTING,STANDING,LAYING,STAND_TO_SIT,SIT_TO_STAND,SIT_TO_LIE,LIE_TO_SIT,STAND_TO_LIE,LIE_TO_STAND
WALKING,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WALKING_UPSTAIRS,30.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WALKING_DOWNSTAIRS,7.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SITTING,84.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STANDING,92.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAYING,82.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
STAND_TO_SIT,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIT_TO_STAND,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIT_TO_LIE,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
LIE_TO_SIT,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
STAND_TO_LIE,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
LIE_TO_STAND,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,index,real_category,predicted_category
0,0,4,0
1,1,4,0
2,2,4,0
3,3,4,0
4,4,4,0
5,5,4,0
6,6,4,0
7,7,4,0
8,8,4,0
9,9,4,0
10,10,4,0
11,11,4,0
12,12,4,0
13,13,4,0
14,14,4,0
15,15,4,0
16,16,4,0
17,17,4,0
18,18,4,0
19,19,4,0
20,20,4,0
21,21,4,0
22,22,4,0
23,23,4,0
24,24,6,0
25,25,3,0
26,26,3,0
27,27,3,0
28,28,3,0
29,29,3,0
30,30,3,0
31,31,3,0
32,32,3,0
33,33,3,0
34,34,3,0
35,35,3,0
36,36,3,0
37,37,3,0
38,38,3,0
39,39,3,0
40,40,3,0
41,41,3,0
42,42,3,0
43,43,3,0
44,44,3,2
45,45,3,0
46,46,3,0
47,47,3,0
48,48,7,1
49,49,4,0
50,50,4,0
51,51,4,0
52,52,4,0
53,53,4,0
54,54,4,0
55,55,4,0
56,56,4,0
57,57,4,0
58,58,4,0
59,59,4,0
60,60,4,0
61,61,4,0
62,62,4,0
63,63,4,0
64,64,4,0
65,65,4,0
66,66,4,0
67,67,4,0
68,68,4,0
69,69,4,0
70,70,4,0
71,71,4,0
72,72,4,0
73,73,4,0
74,75,10,0
75,76,10,8
76,77,5,0
77,78,5,0
78,79,5,0
79,80,5,0
80,81,5,0
81,82,5,0
82,83,5,0
83,84,5,0
84,85,5,0
85,86,5,0
86,87,5,0
87,88,5,0
88,89,5,0
89,91,5,0
90,92,5,0
91,93,5,0
92,94,5,0
93,95,5,0
94,97,9,10
95,98,3,0
96,99,3,0
97,100,3,0
98,101,3,0
99,102,3,0
100,103,3,0
101,104,3,0
102,105,3,0
103,106,3,0
104,107,3,0
105,108,3,0
106,109,3,0
107,110,3,0
108,111,3,0
109,112,3,0
110,113,3,0
111,114,3,0
112,115,3,0
113,116,3,0
114,117,3,0
115,118,3,0
116,119,3,0
117,120,3,0
118,121,3,0
119,122,8,0
120,123,8,0
121,124,5,0
122,125,5,0
123,126,5,0
124,127,5,0
125,128,5,0
126,129,5,0
127,131,5,0
128,132,5,0
129,133,5,0
130,134,5,0
131,136,5,0
132,137,5,0
133,138,5,0
134,139,5,0
135,142,5,0
136,143,5,0
137,144,5,0
138,145,5,0
139,148,5,0
140,149,11,0
141,150,11,0
142,181,2,0
143,185,1,0
144,186,1,0
145,188,1,0
146,189,1,0
147,193,1,0
148,195,2,0
149,196,2,0
150,202,1,0
151,204,1,0
152,205,1,0
153,206,1,0
154,208,1,0
155,209,1,0
156,218,1,0
157,219,1,0
158,222,1,0
159,223,1,0
160,224,1,0
161,225,1,0
162,226,4,0
163,227,4,0
164,228,4,0
165,229,4,0
166,230,4,0
167,231,4,0
168,232,4,0
169,233,4,0
170,234,4,0
171,235,4,0
172,236,4,0
173,237,4,0
174,238,4,0
175,239,4,0
176,240,4,0
177,241,4,0
178,242,4,0
179,243,4,0
180,244,4,2
181,245,4,0
182,246,4,0
183,247,4,0
184,248,4,0
185,249,6,0
186,250,3,0
187,251,3,0
188,252,3,0
189,253,3,0
190,254,3,0
191,255,3,0
192,256,3,0
193,257,3,0
194,258,3,0
195,259,3,0
196,260,3,0
197,261,3,0
198,262,3,0
199,263,3,0
200,264,3,0
201,265,3,0
202,266,3,0
203,267,3,0
204,268,4,0
205,269,4,0
206,270,4,0
207,271,4,0
208,272,4,0
209,273,4,0
210,274,4,0
211,275,4,0
212,276,4,0
213,277,4,0
214,278,4,0
215,279,4,0
216,280,4,2
217,281,4,0
218,282,4,0
219,283,4,0
220,284,4,0
221,285,4,0
222,286,4,0
223,287,4,0
224,288,4,0
225,289,4,0
226,290,10,0
227,291,10,0
228,292,10,8
229,293,5,0
230,294,5,0
231,295,5,0
232,296,5,0
233,297,5,0
234,298,5,0
235,300,5,0
236,301,5,0
237,302,5,0
238,303,5,0
239,304,5,0
240,305,5,0
241,306,5,0
242,307,5,0
243,308,5,0
244,309,5,0
245,310,5,0
246,311,5,0
247,312,5,0
248,313,5,0
249,314,5,0
250,315,5,0
251,316,5,0
252,318,9,0
253,319,3,0
254,320,3,0
255,321,3,0
256,322,3,0
257,323,3,0
258,324,3,0
259,325,3,0
260,326,3,0
261,327,3,0
262,328,3,0
263,329,3,0
264,330,3,0
265,331,3,0
266,332,3,0
267,333,3,0
268,334,3,0
269,335,3,0
270,336,3,0
271,337,3,0
272,338,3,0
273,339,8,10
274,340,8,10
275,341,5,0
276,342,5,0
277,343,5,0
278,344,5,0
279,345,5,0
280,346,5,0
281,347,5,0
282,348,5,0
283,349,5,0
284,350,5,0
285,351,5,0
286,352,5,0
287,353,5,0
288,354,5,0
289,355,5,0
290,356,5,0
291,357,5,0
292,358,5,0
293,359,5,0
294,360,5,0
295,361,5,0
296,362,5,0
297,363,11,2
298,364,11,2
299,392,2,0
300,393,2,0
301,398,1,0
302,399,1,0
303,401,1,0
304,402,1,0
305,403,1,0
306,404,1,0
307,405,1,0
308,412,2,0
309,413,1,0
310,414,1,0
311,418,1,0
312,419,1,0
313,425,2,0
314,427,1,0
315,428,1,0
