,SUBJECT_9
training duration,2783.763414144516
,train,valid,test
SIT_TO_STAND,missed_category,missed_category,missed_category,missed_category,missed_category,missed_category,missed_category,missed_category,missed_category,missed_category,missed_category,missed_category
SIT_TO_LIE,0,0,0,0,0,0,0,missed_category,1,0,2,0
LIE_TO_SIT,0,0,0,0,0,0,0,missed_category,0,0,0,2
STAND_TO_LIE,0,0,0,0,0,0,0,missed_category,1,0,3,0
LIE_TO_STAND,0,0,0,0,0,0,0,missed_category,0,0,0,2
,index,real_category,predicted_category
0,0,4,0
1,2,4,2
2,4,4,2
3,5,4,2
4,8,4,2
5,21,4,0
6,22,4,0
7,23,4,2
8,24,4,2
9,26,4,3
10,27,4,3
11,28,4,0
12,29,4,0
13,30,4,0
14,31,4,0
15,32,4,0
16,33,4,2
17,34,4,0
18,48,9,11
19,49,3,0
20,64,3,1
21,65,8,10
22,153,4,0
23,154,4,0
24,155,4,3
25,156,4,3
26,157,4,3
27,158,4,3
28,159,4,3
29,160,4,3
30,161,4,3
31,162,4,3
32,163,4,3
33,164,6,10
34,165,3,4
35,166,3,4
36,167,3,4
37,168,3,0
38,169,3,0
39,170,3,10
40,171,3,10
41,172,3,5
42,173,3,5
43,174,3,5
44,175,3,5
45,176,3,5
46,177,4,0
47,178,4,0
48,179,4,3
49,180,4,3
50,181,4,3
51,182,4,3
52,183,4,0
53,184,4,3
54,185,4,3
55,186,4,3
56,187,4,3
57,188,4,3
58,189,4,3
59,190,4,0
60,191,10,8
61,207,9,11
62,208,3,0
63,222,8,10
