,SUBJECT_10
training duration,1834.784214019776
,train,valid,test
STAND_TO_LIE,1.0,0.0,35.0,0.0,0.0,4.0,0.0,0.0,42.0,0.0,40.0,0.0
LIE_TO_STAND,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,39.0
confusion_matrix_valid
,WALKING,WALKING_UPSTAIRS,WALKING_DOWNSTAIRS,SITTING,STANDING,LAYING,STAND_TO_SIT,SIT_TO_STAND,SIT_TO_LIE,LIE_TO_SIT,STAND_TO_LIE,LIE_TO_STAND
WALKING,102.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WALKING_UPSTAIRS,29.0,68.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WALKING_DOWNSTAIRS,3.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SITTING,27.0,0.0,146.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
STANDING,68.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAYING,1.0,0.0,38.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0
STAND_TO_SIT,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIT_TO_STAND,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIT_TO_LIE,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0
LIE_TO_SIT,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0
STAND_TO_LIE,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0
LIE_TO_STAND,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
confusion_matrix_test
,WALKING,WALKING_UPSTAIRS,WALKING_DOWNSTAIRS,SITTING,STANDING,LAYING,STAND_TO_SIT,SIT_TO_STAND,SIT_TO_LIE,LIE_TO_SIT,STAND_TO_LIE,LIE_TO_STAND
WALKING,21.0,0.0,32.0,0.0,0.0,0.0,0.0,missed_category,0.0,0.0,0.0,0.0
WALKING_UPSTAIRS,11.0,4.0,32.0,0.0,0.0,0.0,0.0,missed_category,0.0,0.0,0.0,0.0
WALKING_DOWNSTAIRS,1.0,0.0,37.0,0.0,0.0,0.0,0.0,missed_category,0.0,0.0,0.0,0.0
SITTING,14.0,0.0,40.0,1.0,0.0,0.0,0.0,missed_category,0.0,0.0,0.0,0.0
STANDING,18.0,0.0,27.0,1.0,0.0,0.0,0.0,missed_category,0.0,0.0,0.0,0.0
LAYING,0.0,1.0,25.0,0.0,0.0,33.0,0.0,missed_category,0.0,0.0,0.0,0.0
STAND_TO_SIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,missed_category,0.0,0.0,1.0,0.0
SIT_TO_STAND,missed_category,missed_category,missed_category,missed_category,missed_category,missed_category,missed_category,missed_category,missed_category,missed_category,missed_category,missed_category
SIT_TO_LIE,0,0,2,0,0,0,0,missed_category,0,0,0,0
LIE_TO_SIT,0,0,0,0,0,0,0,missed_category,0,1,0,0
STAND_TO_LIE,0,0,1,0,0,0,0,missed_category,1,0,1,0
LIE_TO_STAND,0,0,0,0,0,0,0,missed_category,0,0,0,1
,index,real_category,predicted_category
0,0,4,2
1,1,4,0
2,2,4,0
3,3,4,0
4,4,4,2
5,5,4,2
6,6,4,2
7,7,4,2
8,8,4,2
9,9,4,0
10,10,4,2
11,11,4,2
12,12,6,10
13,13,3,2
14,14,3,2
15,15,3,2
16,16,3,2
17,17,3,2
18,18,3,2
19,19,3,2
20,20,3,0
21,21,3,2
22,22,3,2
23,23,3,2
24,24,3,2
25,25,4,0
26,26,4,2
27,27,4,2
28,28,4,0
29,29,4,0
30,30,4,0
31,31,4,0
32,32,4,2
33,33,4,2
34,34,4,2
35,35,4,0
36,36,4,0
37,38,10,8
38,48,5,2
39,55,3,2
40,56,3,2
41,57,3,2
42,58,3,2
43,59,3,2
44,60,3,2
45,61,3,2
46,62,3,0
47,63,3,2
48,64,3,2
49,66,3,0
50,67,8,2
51,69,5,2
52,71,5,2
53,83,0,2
54,89,0,2
55,101,0,2
56,102,0,2
57,105,0,2
58,106,0,2
59,108,0,2
60,109,0,2
61,116,1,2
62,117,1,2
63,118,1,0
64,119,1,0
65,120,1,0
66,121,1,0
67,122,1,0
68,129,1,2
69,130,1,0
70,132,1,2
71,135,1,0
72,136,1,0
73,143,2,0
74,144,1,2
75,145,1,2
76,146,1,2
77,147,1,2
78,148,1,0
79,149,1,0
80,150,1,2
81,152,4,0
82,153,4,2
83,154,4,2
84,155,4,0
85,156,4,2
86,157,4,2
87,158,4,2
88,159,4,2
89,160,4,0
90,161,4,3
91,162,4,2
92,163,3,0
93,164,3,0
94,165,3,0
95,166,3,0
96,167,3,0
97,168,3,0
98,169,3,2
99,170,3,2
100,171,3,2
101,172,3,0
102,173,3,2
103,174,3,2
104,175,3,0
105,176,3,2
106,177,3,2
107,178,3,0
108,179,3,0
109,180,4,2
110,181,4,2
111,182,4,2
112,183,4,2
113,184,4,0
114,185,4,0
115,186,4,0
116,187,4,2
117,188,4,0
118,189,4,2
119,190,4,2
120,191,10,2
121,193,5,2
122,194,5,2
123,195,5,2
124,198,5,1
125,200,5,2
126,201,5,2
127,202,5,2
128,203,3,2
129,204,3,2
130,205,3,2
131,206,3,2
132,207,3,2
133,208,3,2
134,209,3,2
135,210,3,2
136,211,3,2
137,212,3,2
138,213,3,2
139,214,3,2
140,215,3,2
141,216,3,0
142,217,8,2
143,218,5,2
144,219,5,2
145,220,5,2
146,221,5,2
147,222,5,2
148,223,5,2
149,225,5,2
150,226,5,2
151,227,5,2
152,228,5,2
153,229,5,2
154,231,5,2
155,232,5,2
156,233,5,2
157,234,5,2
158,235,5,2
159,237,0,2
160,238,0,2
161,240,0,2
162,241,0,2
163,242,0,2
164,243,0,2
165,244,0,2
166,245,0,2
167,246,0,2
168,247,0,2
169,249,0,2
170,250,0,2
171,251,0,2
172,252,0,2
173,253,0,2
174,254,0,2
175,255,0,2
176,256,0,2
177,257,0,2
178,258,0,2
179,259,0,2
180,260,0,2
181,261,0,2
182,262,0,2
183,269,1,2
184,270,1,2
185,271,1,2
186,272,1,2
187,273,1,2
188,274,1,2
189,275,1,2
190,276,1,2
191,283,1,2
192,284,1,2
193,285,1,2
194,286,1,2
195,287,1,2
196,288,1,2
197,289,1,2
198,290,1,2
199,298,1,2
200,299,1,2
201,300,1,2
202,301,1,2
203,302,1,2
204,303,1,0
205,304,1,2
206,305,1,2
