,SUBJECT_2
training duration,1780.1917130947113
,train,valid,test
STAND_TO_SIT,38.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0
SIT_TO_STAND,20.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
SIT_TO_LIE,17.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,45.0,0.0,28.0,0.0
LIE_TO_SIT,26.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,0.0,14.0
STAND_TO_LIE,27.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,68.0,0.0
LIE_TO_STAND,24.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,39.0
confusion_matrix_valid
,WALKING,WALKING_UPSTAIRS,WALKING_DOWNSTAIRS,SITTING,STANDING,LAYING,STAND_TO_SIT,SIT_TO_STAND,SIT_TO_LIE,LIE_TO_SIT,STAND_TO_LIE,LIE_TO_STAND
WALKING,162.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WALKING_UPSTAIRS,75.0,74.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WALKING_DOWNSTAIRS,43.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SITTING,140.0,0.0,4.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
STANDING,190.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAYING,4.0,0.0,0.0,0.0,0.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0
STAND_TO_SIT,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SIT_TO_STAND,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
SIT_TO_LIE,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0
LIE_TO_SIT,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
STAND_TO_LIE,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0
LIE_TO_STAND,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0
confusion_matrix_test
,WALKING,WALKING_UPSTAIRS,WALKING_DOWNSTAIRS,SITTING,STANDING,LAYING,STAND_TO_SIT,SIT_TO_STAND,SIT_TO_LIE,LIE_TO_SIT,STAND_TO_LIE,LIE_TO_STAND
WALKING,58.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WALKING_UPSTAIRS,18.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WALKING_DOWNSTAIRS,15.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SITTING,43.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STANDING,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAYING,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
STAND_TO_SIT,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIT_TO_STAND,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIT_TO_LIE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
LIE_TO_SIT,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
STAND_TO_LIE,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0
LIE_TO_STAND,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
,index,real_category,predicted_category
0,0,4,0
1,1,4,0
2,2,4,0
3,3,4,0
4,4,4,0
5,5,4,0
6,6,4,0
7,7,4,0
8,8,4,0
9,9,4,0
10,10,4,0
11,11,4,0
12,12,4,0
13,13,4,0
14,14,4,0
15,15,4,0
16,16,6,2
17,19,3,0
18,20,3,0
19,21,3,0
20,22,3,0
21,23,3,0
22,24,3,0
23,25,3,0
24,26,3,0
25,27,3,0
26,28,3,0
27,29,3,0
28,30,7,0
29,31,4,0
30,32,4,0
31,33,4,0
32,34,4,0
33,35,4,0
34,36,4,0
35,37,4,0
36,38,4,0
37,39,4,0
38,40,4,0
39,41,4,0
40,42,4,0
41,43,4,0
42,44,4,0
43,45,4,0
44,46,4,0
45,47,10,0
46,50,10,8
47,51,10,5
48,64,9,0
49,65,9,0
50,66,3,0
51,67,3,0
52,68,3,0
53,69,3,0
54,70,3,0
55,71,3,0
56,72,3,0
57,73,3,0
58,74,3,0
59,75,3,0
60,76,3,0
61,77,8,10
62,92,11,9
63,115,0,2
64,123,2,0
65,128,2,0
66,131,2,0
67,132,1,0
68,133,1,0
69,134,1,0
70,139,1,0
71,141,2,0
72,142,2,0
73,143,2,0
74,147,2,0
75,148,2,0
76,151,1,0
77,159,2,0
78,160,2,0
79,163,2,0
80,172,4,0
81,173,4,0
82,174,4,0
83,175,4,0
84,176,4,0
85,177,4,0
86,178,4,0
87,179,4,0
88,180,4,0
89,181,4,0
90,182,4,0
91,183,6,0
92,184,3,0
93,185,3,0
94,186,3,0
95,187,3,0
96,188,3,0
97,189,3,0
98,191,3,0
99,192,3,0
100,193,3,0
101,194,3,0
102,195,7,0
103,196,4,0
104,197,4,0
105,198,4,0
106,199,4,0
107,200,4,0
108,201,4,0
109,202,4,0
110,203,4,0
111,204,4,0
112,205,4,0
113,206,4,0
114,207,4,0
115,222,3,0
116,223,3,0
117,224,3,0
118,225,3,0
119,226,3,0
120,227,3,0
121,228,3,0
122,229,3,0
123,230,3,0
124,231,3,0
125,232,3,0
126,233,8,10
127,248,11,2
128,286,1,0
129,287,1,0
130,288,1,0
131,289,1,0
132,293,1,0
133,294,2,0
134,301,1,0
135,306,1,0
136,307,1,0
137,308,1,0
138,314,2,0
139,315,2,0
140,316,2,0
141,317,1,0
142,318,1,0
143,320,1,0
144,323,1,0
