,SUBJECT_24
training duration,1824.4128835201263
,train,valid,test
STAND_TO_SIT,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
SIT_TO_STAND,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIT_TO_LIE,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0
LIE_TO_SIT,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0
STAND_TO_LIE,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0
LIE_TO_STAND,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
confusion_matrix_test
,WALKING,WALKING_UPSTAIRS,WALKING_DOWNSTAIRS,SITTING,STANDING,LAYING,STAND_TO_SIT,SIT_TO_STAND,SIT_TO_LIE,LIE_TO_SIT,STAND_TO_LIE,LIE_TO_STAND
WALKING,56.0,0.0,2.0,0.0,0.0,0.0,0.0,missed_category,0.0,0.0,0.0,0.0
WALKING_UPSTAIRS,32.0,26.0,1.0,0.0,0.0,0.0,0.0,missed_category,0.0,0.0,0.0,0.0
WALKING_DOWNSTAIRS,24.0,0.0,31.0,0.0,0.0,0.0,0.0,missed_category,0.0,0.0,0.0,0.0
SITTING,68.0,0.0,1.0,2.0,0.0,0.0,0.0,missed_category,0.0,0.0,0.0,0.0
STANDING,71.0,0.0,0.0,0.0,0.0,0.0,0.0,missed_category,0.0,0.0,0.0,0.0
LAYING,34.0,0.0,0.0,0.0,0.0,39.0,0.0,missed_category,0.0,0.0,0.0,0.0
STAND_TO_SIT,1.0,1.0,0.0,0.0,0.0,0.0,0.0,missed_category,0.0,0.0,0.0,0.0
SIT_TO_STAND,missed_category,missed_category,missed_category,missed_category,missed_category,missed_category,missed_category,missed_category,missed_category,missed_category,missed_category,missed_category
SIT_TO_LIE,0,0,0,0,0,0,0,missed_category,3,0,1,0
LIE_TO_SIT,1,0,0,0,0,0,0,missed_category,0,1,0,1
STAND_TO_LIE,3,0,0,0,0,0,0,missed_category,3,0,2,0
LIE_TO_STAND,3,0,1,0,0,0,0,missed_category,0,0,0,2
,index,real_category,predicted_category
0,0,4,0
1,1,4,0
2,2,4,0
3,3,4,0
4,4,4,0
5,5,4,0
6,6,4,0
7,7,4,0
8,8,4,0
9,9,4,0
10,10,4,0
11,11,4,0
12,12,4,0
13,13,4,0
14,14,4,0
15,15,4,0
16,16,4,0
17,17,4,0
18,18,6,1
19,19,3,0
20,20,3,0
21,21,3,0
22,22,3,0
23,23,3,0
24,24,3,0
25,25,3,0
26,26,3,0
27,27,3,0
28,28,3,0
29,29,3,0
30,30,3,2
31,31,3,0
32,32,3,0
33,33,3,0
34,34,3,0
35,37,3,0
36,38,3,0
37,39,4,0
38,40,4,0
39,41,4,0
40,42,4,0
41,43,4,0
42,44,4,0
43,45,4,0
44,46,4,0
45,47,4,0
46,48,4,0
47,49,4,0
48,50,4,0
49,51,4,0
50,52,4,0
51,53,4,0
52,54,4,0
53,55,4,0
54,56,10,0
55,57,10,0
56,58,10,0
57,60,10,8
58,61,10,8
59,64,5,0
60,65,5,0
61,66,5,0
62,68,5,0
63,69,5,0
64,73,5,0
65,79,5,0
66,80,9,11
67,82,3,0
68,83,3,0
69,84,3,0
70,85,3,0
71,86,3,0
72,87,3,0
73,88,3,0
74,89,3,0
75,90,3,0
76,91,3,0
77,92,3,0
78,93,3,0
79,94,3,0
80,95,3,0
81,96,3,0
82,97,3,0
83,98,8,10
84,101,5,0
85,102,5,0
86,103,5,0
87,104,5,0
88,105,5,0
89,109,5,0
90,110,5,0
91,111,5,0
92,112,5,0
93,113,5,0
94,114,5,0
95,115,5,0
96,117,5,0
97,118,5,0
98,119,11,0
99,121,11,0
100,122,11,2
101,138,0,2
102,151,2,0
103,152,2,0
104,153,2,0
105,154,2,0
106,155,2,0
107,157,2,0
108,158,1,0
109,163,1,0
110,165,1,2
111,166,1,0
112,168,2,0
113,169,2,0
114,172,2,0
115,175,2,0
116,177,1,0
117,178,1,0
118,185,1,0
119,186,1,0
120,187,2,0
121,188,2,0
122,189,2,0
123,194,2,0
124,195,2,0
125,196,2,0
126,199,1,0
127,202,1,0
128,203,1,0
129,204,1,0
130,205,1,0
131,206,1,0
132,207,4,0
133,208,4,0
134,209,4,0
135,210,4,0
136,211,4,0
137,212,4,0
138,213,4,0
139,214,4,0
140,215,4,0
141,216,4,0
142,217,4,0
143,218,4,0
144,219,4,0
145,220,4,0
146,221,4,0
147,222,4,0
148,223,4,0
149,224,4,0
150,225,4,0
151,226,6,0
152,227,3,0
153,228,3,0
154,229,3,0
155,230,3,0
156,231,3,0
157,232,3,0
158,233,3,0
159,234,3,0
160,235,3,0
161,236,3,0
162,237,3,0
163,238,3,0
164,239,3,0
165,240,3,0
166,241,3,0
167,242,4,0
168,243,4,0
169,244,4,0
170,245,4,0
171,246,4,0
172,247,4,0
173,248,4,0
174,249,4,0
175,250,4,0
176,251,4,0
177,252,4,0
178,253,4,0
179,254,4,0
180,255,4,0
181,256,4,0
182,257,4,0
183,258,4,0
184,260,10,8
185,264,5,0
186,265,5,0
187,269,5,0
188,275,5,0
189,278,5,0
190,279,9,0
191,280,3,0
192,281,3,0
193,282,3,0
194,283,3,0
195,284,3,0
196,285,3,0
197,286,3,0
198,287,3,0
199,288,3,0
200,289,3,0
201,290,3,0
202,291,3,0
203,292,3,0
204,293,3,0
205,294,3,0
206,295,3,0
207,296,3,0
208,297,3,0
209,298,3,0
210,299,3,0
211,302,5,0
212,305,5,0
213,306,5,0
214,307,5,0
215,312,5,0
216,317,5,0
217,318,5,0
218,319,5,0
219,321,11,0
220,348,0,2
221,359,2,0
222,360,2,0
223,362,1,0
224,363,1,0
225,367,1,0
226,368,1,0
227,370,1,0
228,371,1,0
229,372,2,0
230,373,2,0
231,379,2,0
232,380,2,0
233,381,1,0
234,382,1,0
235,383,1,0
236,384,1,0
237,388,1,0
238,389,1,0
239,390,1,0
240,393,2,0
241,394,2,0
242,400,1,0
243,401,1,0
244,402,1,0
245,404,1,0
246,408,1,0
247,409,1,0
